State,District,Market,Commodity,Variety,Arrival_Date,Min_Price,Max_Price,Modal_Price
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-01-21,2361,4025,3193.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-01-22,2150,3500,2825.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-01-23,2311,4000,3155.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-01-24,1212,3800,2506.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-01-26,1212,3800,2506.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-01-27,1550,3500,2525.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-01-28,1415,3000,2207.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-02,530,3250,1890.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-03,556,2351,1453.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-04,899,2550,1724.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-08,621,1840,1280.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-09,750,1901,1326.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-11,555,1616,1085.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-13,751,2050,1400.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-14,700,2202,1451.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-15,530,2201,1366.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-17,601,2651,1626.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-20,600,2501,1300.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-23,600,2501,1300.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-24,700,2101,1601.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-26,551,2065,1600.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-02-28,400,2171,1351.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-01,666,2020,1200.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-02,490,1701,1400.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-03,501,1981,1300.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-04,444,2000,1000.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-05,475,2201,1338.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-06,250,1900,1250.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-08,250,1821,1400.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-11,250,1821,1400.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-13,201,1601,1300.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-14,200,1560,880.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-15,210,1800,1010.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-17,301,1511,1150.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-03-19,333,1165,750.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-11,300,550,420.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-12,205,500,350.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-13,250,580,415.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-15,231,564,397.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-16,200,555,377.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-18,201,541,370.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-19,175,556,380.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-20,152,532,350.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-21,111,546,330.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-22,111,546,330.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-26,150,550,350.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-27,200,626,415.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-05-30,127,646,385.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-03,228,620,425.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-04,230,700,465.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-05,285,682,485.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-06,290,946,450.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-07,590,590,590.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-08,291,823,500.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-09,300,869,500.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-10,201,850,400.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-11,390,960,600.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-15,401,1000,700.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-16,200,900,550.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-29,333,887,600.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-06-30,386,908,647.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-01,350,865,600.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-02,300,970,635.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-03,330,861,596.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-06,333,900,616.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-07,300,822,561.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-08,314,906,610.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-13,325,823,574.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-14,371,800,418.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-15,381,809,595.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-17,350,802,576.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-18,363,841,602.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-19,360,860,620.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-20,201,814,507.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-21,204,854,530.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-22,200,830,515.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-24,191,800,480.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-25,250,810,530.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-26,200,750,460.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-27,272,790,530.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-28,282,815,548.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-29,202,801,500.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-07-30,200,811,550.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-05,315,758,538.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-06,272,751,511.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-07,311,751,531.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-08,280,740,510.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-09,300,700,450.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-10,201,799,500.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-11,280,775,527.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-12,280,720,500.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-14,426,876,650.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-15,410,820,625.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-16,380,790,585.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-17,420,900,660.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-18,490,1001,750.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-19,400,1000,700.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-20,581,1391,986.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-21,171,1211,690.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-22,230,1187,708.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-23,280,1020,650.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-24,200,1191,685.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-25,191,1180,685.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-26,150,1341,750.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-27,200,1401,800.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-29,150,1471,810.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-08-30,175,1250,712.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-09-02,341,1881,1111.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-09-08,301,2100,1200.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-09-10,399,2506,1452.0
Madhya Pradesh,Ratlam,Sailana,Onion,Other,2020-09-11,250,2400,1325.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-01-01,4000,4000,4000.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-01-04,3000,3500,3300.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-01-09,4000,4000,4000.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-01-10,3300,3300,3300.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-01-12,2500,3000,2800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-01-14,2800,2800,2800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-01-16,2500,2500,2500.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-01-19,2700,2900,2800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-01-20,2500,2500,2500.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-01-25,2000,2000,2000.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-01-30,2500,2500,2500.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-01,2500,2500,2500.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-02,2300,2500,2400.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-04,2500,2500,2500.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-05,2400,2500,2450.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-10,1800,2000,1900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-11,1800,2000,1900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-12,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-13,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-14,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-15,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-16,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-17,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-18,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-19,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-20,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-22,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-24,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-25,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-26,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-27,1100,1300,1200.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-28,1200,1300,1250.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-02-29,1100,1300,1200.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-01,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-02,950,1050,1000.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-03,950,1050,1000.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-04,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-05,950,1050,1000.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-06,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-07,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-08,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-09,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-11,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-12,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-13,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-15,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-16,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-17,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-18,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-19,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-20,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-21,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-03-26,1550,1650,1600.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-05-23,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-05-24,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-05-25,800,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-05-26,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-05-27,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-05-28,700,900,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-05-29,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-05-30,750,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-05-31,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-03,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-05,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-06,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-07,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-08,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-09,600,800,700.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-10,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-11,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-12,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-13,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-14,750,950,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-15,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-16,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-17,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-18,800,1000,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-19,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-20,750,950,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-21,700,800,750.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-22,700,800,750.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-23,700,800,750.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-24,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-25,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-26,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-27,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-28,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-29,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-06-30,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-02,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-03,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-04,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-05,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-06,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-07,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-08,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-09,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-10,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-11,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-13,600,800,700.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-14,600,800,700.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-15,600,800,700.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-17,600,800,700.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-18,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-20,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-21,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-22,700,900,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-24,900,1000,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-25,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-27,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-28,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-29,850,900,875.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-30,900,950,925.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-07-31,900,950,925.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-01,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-02,750,850,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-04,700,800,750.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-05,750,800,775.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-06,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-07,850,900,875.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-08,850,900,875.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-10,900,950,925.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-11,800,900,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-12,650,750,700.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-13,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-14,825,875,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-17,825,875,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-18,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-19,825,875,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-20,850,900,875.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-21,875,925,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-24,900,950,925.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-25,925,975,950.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-26,800,850,825.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-27,825,875,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-28,900,950,925.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-29,850,900,875.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-08-31,850,950,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-09-01,825,875,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-09-02,825,875,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-09-08,850,900,875.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-09-09,850,900,875.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-09-10,800,900,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-09-11,800,900,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-09-12,700,900,800.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-09-13,800,950,900.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-09-14,775,875,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-09-15,800,900,850.0
Madhya Pradesh,Indore,Sanwer,Onion,Other,2020-09-16,800,900,850.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-01-03,4500,4500,4500.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-02-18,3000,3000,3000.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-02-20,3000,3000,3000.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-02-24,3000,3000,3000.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-02-25,3000,3000,3000.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-02-27,3000,3000,3000.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-03-05,2500,2500,2500.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-03-08,2500,2500,2500.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-03-16,2000,2000,2000.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-03-19,1800,1800,1800.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-04-14,600,600,600.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-04-19,600,600,600.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-04-29,600,600,600.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-05-06,600,600,600.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-05-14,600,600,600.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-05-15,600,600,600.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-05-18,600,600,600.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-05-22,600,600,600.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-06-08,400,400,400.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-06-19,901,1131,1032.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-06-20,610,1220,1100.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-06-21,650,1325,1130.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-06-22,850,1274,1050.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-06-24,632,632,632.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-07-09,600,600,600.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-07-10,589,589,589.0
Madhya Pradesh,Satna,Satna(F&V),Onion,Other,2020-07-21,800,1000,900.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-01,2000,4300,4000.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-02,3001,3600,3600.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-03,3500,4800,4700.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-04,1010,4700,3101.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-06,1001,3601,3460.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-07,1500,4851,3401.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-08,3315,3671,3671.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-09,1014,3526,3200.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-10,1700,3352,3301.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-13,1100,3201,3000.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-15,3200,3200,3200.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-17,1000,3150,2476.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-18,100,100,100.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-20,1921,3636,3636.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-21,3300,3300,3300.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-22,3550,3550,3550.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-01-23,1200,3300,2800.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-02-03,2260,2260,2260.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-02-04,1300,2400,2354.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-02-07,601,1889,1252.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-02-10,1245,1624,1501.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-02-12,600,1950,1251.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-02-26,802,1811,1371.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-02-27,601,1352,853.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-02-28,501,1835,1370.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-02-29,350,1600,870.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-03-02,505,1313,750.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-03-03,452,1540,1233.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-03-04,300,1306,651.0
Madhya Pradesh,Sehore,Sehore APMC,Onion,Other,2020-03-05,500,1367,1181.0
